index,Key,Name,DateTime,Record,Status,Lat,Lon,Wind,Pressure,NE34,SE34,SW34,NW34,NE50,SE50,SW50,NW50,NE64,SE64,SW64,NW64
46191,AL092009,GRACE,2009-10-06T18:00:00Z,,EX,50.8,-7.7,30.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46192,AL102009,HENRI,2009-10-06T00:00:00Z,,TD,15.1,-49.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46193,AL102009,HENRI,2009-10-06T06:00:00Z,,TS,16.1,-50.5,35.0,1007.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46194,AL102009,HENRI,2009-10-06T12:00:00Z,,TS,17.0,-51.9,35.0,1007.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46195,AL102009,HENRI,2009-10-06T18:00:00Z,,TS,17.6,-53.4,35.0,1007.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46196,AL102009,HENRI,2009-10-07T00:00:00Z,,TS,18.0,-54.6,40.0,1006.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46197,AL102009,HENRI,2009-10-07T06:00:00Z,,TS,18.3,-55.7,45.0,1005.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46198,AL102009,HENRI,2009-10-07T12:00:00Z,,TS,18.7,-56.8,45.0,1006.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46199,AL102009,HENRI,2009-10-07T18:00:00Z,,TS,19.0,-57.9,40.0,1007.0,60.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46200,AL102009,HENRI,2009-10-08T00:00:00Z,,TS,19.3,-59.1,35.0,1008.0,60.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46201,AL102009,HENRI,2009-10-08T06:00:00Z,,TD,19.6,-60.3,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46202,AL102009,HENRI,2009-10-08T12:00:00Z,,TD,20.0,-61.4,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46203,AL102009,HENRI,2009-10-08T18:00:00Z,,LO,20.3,-62.2,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46204,AL102009,HENRI,2009-10-09T00:00:00Z,,LO,20.5,-62.9,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46205,AL102009,HENRI,2009-10-09T06:00:00Z,,LO,20.6,-63.5,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46206,AL102009,HENRI,2009-10-09T12:00:00Z,,LO,20.7,-64.1,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46207,AL102009,HENRI,2009-10-09T18:00:00Z,,LO,20.9,-64.9,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46208,AL102009,HENRI,2009-10-10T00:00:00Z,,LO,21.0,-65.7,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46209,AL102009,HENRI,2009-10-10T06:00:00Z,,LO,20.9,-66.7,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46210,AL102009,HENRI,2009-10-10T12:00:00Z,,LO,20.6,-67.6,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46211,AL102009,HENRI,2009-10-10T18:00:00Z,,LO,20.3,-68.5,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46212,AL102009,HENRI,2009-10-11T00:00:00Z,,LO,20.2,-69.4,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46213,AL102009,HENRI,2009-10-11T06:00:00Z,,LO,20.1,-70.5,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46214,AL102009,HENRI,2009-10-11T12:00:00Z,,LO,20.2,-71.7,20.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46215,AL112009,IDA,2009-11-04T06:00:00Z,,TD,11.0,-81.3,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46216,AL112009,IDA,2009-11-04T12:00:00Z,,TS,11.4,-81.8,35.0,1004.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46217,AL112009,IDA,2009-11-04T18:00:00Z,,TS,11.8,-82.3,45.0,998.0,45.0,30.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46218,AL112009,IDA,2009-11-05T00:00:00Z,,TS,12.3,-82.8,55.0,995.0,45.0,30.0,20.0,30.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0
46219,AL112009,IDA,2009-11-05T06:00:00Z,,HU,12.6,-83.3,65.0,987.0,50.0,40.0,25.0,40.0,20.0,20.0,10.0,20.0,15.0,10.0,0.0,10.0
46220,AL112009,IDA,2009-11-05T12:00:00Z,L,HU,12.9,-83.6,70.0,985.0,60.0,50.0,25.0,50.0,30.0,25.0,15.0,25.0,15.0,10.0,0.0,10.0
46221,AL112009,IDA,2009-11-05T18:00:00Z,,TS,13.2,-83.8,50.0,996.0,60.0,50.0,25.0,40.0,30.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0
46222,AL112009,IDA,2009-11-06T00:00:00Z,,TS,13.6,-83.9,35.0,1003.0,40.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46223,AL112009,IDA,2009-11-06T06:00:00Z,,TD,14.1,-84.0,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46224,AL112009,IDA,2009-11-06T12:00:00Z,,TD,14.7,-83.9,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46225,AL112009,IDA,2009-11-06T18:00:00Z,,TD,15.4,-83.9,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46226,AL112009,IDA,2009-11-07T00:00:00Z,,TD,16.1,-84.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46227,AL112009,IDA,2009-11-07T06:00:00Z,,TS,16.8,-84.0,35.0,1004.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46228,AL112009,IDA,2009-11-07T12:00:00Z,,TS,17.7,-84.0,55.0,997.0,90.0,40.0,30.0,90.0,20.0,15.0,15.0,20.0,0.0,0.0,0.0,0.0
46229,AL112009,IDA,2009-11-07T18:00:00Z,,TS,18.7,-84.1,60.0,990.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,0.0,0.0,0.0,0.0
46230,AL112009,IDA,2009-11-08T00:00:00Z,,HU,19.5,-84.5,70.0,987.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0
46231,AL112009,IDA,2009-11-08T06:00:00Z,,HU,20.1,-85.3,80.0,984.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0
46232,AL112009,IDA,2009-11-08T12:00:00Z,,HU,20.9,-85.8,85.0,983.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0
46233,AL112009,IDA,2009-11-08T18:00:00Z,,HU,21.9,-86.2,85.0,975.0,120.0,90.0,45.0,90.0,60.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0
46234,AL112009,IDA,2009-11-09T00:00:00Z,,HU,23.0,-86.5,90.0,979.0,150.0,100.0,45.0,90.0,60.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0
46235,AL112009,IDA,2009-11-09T06:00:00Z,,HU,24.4,-87.5,80.0,988.0,175.0,100.0,45.0,90.0,60.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0
46236,AL112009,IDA,2009-11-09T12:00:00Z,,TS,26.3,-88.3,60.0,989.0,175.0,125.0,45.0,125.0,60.0,30.0,40.0,50.0,0.0,0.0,0.0,0.0
46237,AL112009,IDA,2009-11-09T18:00:00Z,,HU,27.9,-88.6,65.0,990.0,175.0,125.0,75.0,125.0,60.0,0.0,50.0,50.0,0.0,0.0,20.0,0.0
46238,AL112009,IDA,2009-11-09T21:00:00Z,W,HU,28.5,-88.7,75.0,990.0,175.0,125.0,75.0,125.0,60.0,0.0,50.0,50.0,0.0,0.0,20.0,0.0
46239,AL112009,IDA,2009-11-10T00:00:00Z,,TS,28.9,-88.7,60.0,993.0,175.0,125.0,75.0,100.0,60.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0
46240,AL112009,IDA,2009-11-10T06:00:00Z,,TS,29.8,-88.6,50.0,998.0,125.0,150.0,75.0,75.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
46241,AL112009,IDA,2009-11-10T09:00:00Z,S,EX,30.1,-88.3,45.0,998.0,125.0,150.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46242,AL112009,IDA,2009-11-10T12:00:00Z,,EX,30.3,-88.0,35.0,999.0,30.0,60.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46243,AL112009,IDA,2009-11-10T18:00:00Z,,EX,30.6,-87.2,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46244,AL112009,IDA,2009-11-11T00:00:00Z,,EX,30.6,-86.3,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46245,AL112009,IDA,2009-11-11T06:00:00Z,,EX,30.8,-85.5,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46246,AL012010,ALEX,2010-06-24T18:00:00Z,,LO,15.9,-82.0,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46247,AL012010,ALEX,2010-06-25T00:00:00Z,,LO,16.0,-82.1,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46248,AL012010,ALEX,2010-06-25T06:00:00Z,,LO,16.1,-82.3,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46249,AL012010,ALEX,2010-06-25T12:00:00Z,,LO,16.2,-82.5,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46250,AL012010,ALEX,2010-06-25T18:00:00Z,,TD,16.4,-83.1,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46251,AL012010,ALEX,2010-06-26T00:00:00Z,,TD,16.6,-83.9,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46252,AL012010,ALEX,2010-06-26T06:00:00Z,,TS,16.7,-84.9,40.0,1004.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46253,AL012010,ALEX,2010-06-26T12:00:00Z,,TS,16.9,-86.1,40.0,1004.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46254,AL012010,ALEX,2010-06-26T18:00:00Z,,TS,17.2,-87.2,55.0,996.0,100.0,75.0,30.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
46255,AL012010,ALEX,2010-06-27T00:00:00Z,L,TS,17.5,-88.2,55.0,995.0,90.0,75.0,30.0,30.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0
46256,AL012010,ALEX,2010-06-27T06:00:00Z,,TS,18.0,-89.1,55.0,991.0,90.0,90.0,30.0,30.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0
46257,AL012010,ALEX,2010-06-27T12:00:00Z,,TS,18.5,-90.0,45.0,992.0,60.0,30.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46258,AL012010,ALEX,2010-06-27T18:00:00Z,,TS,18.9,-90.7,35.0,993.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46259,AL012010,ALEX,2010-06-28T00:00:00Z,,TS,19.2,-91.1,40.0,991.0,60.0,30.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46260,AL012010,ALEX,2010-06-28T06:00:00Z,,TS,19.5,-91.4,40.0,991.0,60.0,30.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46261,AL012010,ALEX,2010-06-28T12:00:00Z,,TS,20.0,-91.6,50.0,989.0,60.0,30.0,30.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46262,AL012010,ALEX,2010-06-28T18:00:00Z,,TS,20.3,-91.7,50.0,990.0,60.0,30.0,30.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46263,AL012010,ALEX,2010-06-29T00:00:00Z,,TS,20.7,-91.7,55.0,987.0,60.0,60.0,30.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46264,AL012010,ALEX,2010-06-29T06:00:00Z,,TS,21.5,-91.9,55.0,985.0,90.0,90.0,30.0,60.0,45.0,20.0,15.0,20.0,0.0,0.0,0.0,0.0
46265,AL012010,ALEX,2010-06-29T12:00:00Z,,TS,22.4,-92.7,60.0,983.0,120.0,100.0,50.0,100.0,60.0,30.0,15.0,20.0,0.0,0.0,0.0,0.0
46266,AL012010,ALEX,2010-06-29T18:00:00Z,,TS,22.9,-93.6,60.0,981.0,150.0,100.0,50.0,100.0,60.0,30.0,15.0,20.0,0.0,0.0,0.0,0.0
46267,AL012010,ALEX,2010-06-30T00:00:00Z,,HU,23.0,-94.4,65.0,973.0,150.0,150.0,75.0,130.0,80.0,80.0,30.0,40.0,15.0,15.0,15.0,15.0
46268,AL012010,ALEX,2010-06-30T06:00:00Z,,HU,23.1,-94.8,70.0,966.0,180.0,150.0,90.0,130.0,80.0,80.0,30.0,40.0,20.0,20.0,15.0,15.0
46269,AL012010,ALEX,2010-06-30T12:00:00Z,,HU,23.5,-95.2,75.0,958.0,180.0,150.0,100.0,130.0,80.0,80.0,30.0,40.0,50.0,20.0,15.0,15.0
46270,AL012010,ALEX,2010-06-30T15:00:00Z,T,HU,24.0,-95.5,75.0,958.0,180.0,150.0,100.0,130.0,80.0,80.0,30.0,40.0,50.0,20.0,15.0,15.0
46271,AL012010,ALEX,2010-06-30T18:00:00Z,,HU,24.3,-96.2,80.0,962.0,180.0,180.0,120.0,130.0,90.0,80.0,60.0,40.0,50.0,30.0,15.0,15.0
46272,AL012010,ALEX,2010-07-01T00:00:00Z,,HU,24.3,-97.3,90.0,948.0,180.0,180.0,120.0,120.0,90.0,90.0,60.0,50.0,50.0,30.0,15.0,15.0
46273,AL012010,ALEX,2010-07-01T02:00:00Z,L,HU,24.2,-97.7,95.0,946.0,180.0,180.0,120.0,120.0,90.0,90.0,60.0,50.0,50.0,30.0,15.0,15.0
46274,AL012010,ALEX,2010-07-01T06:00:00Z,,HU,24.1,-98.4,75.0,963.0,180.0,180.0,120.0,90.0,75.0,75.0,30.0,30.0,20.0,20.0,10.0,10.0
46275,AL012010,ALEX,2010-07-01T12:00:00Z,,TS,23.5,-99.5,60.0,977.0,120.0,120.0,120.0,75.0,50.0,50.0,25.0,25.0,0.0,0.0,0.0,0.0
46276,AL012010,ALEX,2010-07-01T18:00:00Z,,TS,23.1,-100.7,40.0,987.0,60.0,60.0,105.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46277,AL012010,ALEX,2010-07-02T00:00:00Z,,TD,23.2,-101.9,30.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46278,AL022010,TWO,2010-07-07T06:00:00Z,,LO,21.5,-91.1,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46279,AL022010,TWO,2010-07-07T12:00:00Z,,LO,22.1,-92.0,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46280,AL022010,TWO,2010-07-07T18:00:00Z,,LO,22.8,-92.8,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46281,AL022010,TWO,2010-07-08T00:00:00Z,,TD,23.7,-93.7,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46282,AL022010,TWO,2010-07-08T06:00:00Z,,TD,24.7,-95.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46283,AL022010,TWO,2010-07-08T12:00:00Z,,TD,26.1,-96.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46284,AL022010,TWO,2010-07-08T14:00:00Z,L,TD,26.1,-97.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46285,AL022010,TWO,2010-07-08T18:00:00Z,,TD,26.1,-97.8,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46286,AL022010,TWO,2010-07-09T00:00:00Z,,TD,25.9,-98.8,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46287,AL022010,TWO,2010-07-09T06:00:00Z,,LO,26.1,-99.7,20.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46288,AL022010,TWO,2010-07-09T12:00:00Z,,LO,26.5,-100.6,20.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46289,AL022010,TWO,2010-07-09T18:00:00Z,,LO,27.3,-101.3,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46290,AL022010,TWO,2010-07-10T00:00:00Z,,LO,28.1,-102.2,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46291,AL032010,BONNIE,2010-07-22T06:00:00Z,,TD,21.5,-73.8,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46292,AL032010,BONNIE,2010-07-22T12:00:00Z,,TD,21.7,-74.4,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46293,AL032010,BONNIE,2010-07-22T18:00:00Z,,TD,22.2,-74.9,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46294,AL032010,BONNIE,2010-07-22T23:15:00Z,L,TS,23.0,-75.7,35.0,1006.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46295,AL032010,BONNIE,2010-07-23T00:00:00Z,,TS,23.1,-75.9,35.0,1006.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46296,AL032010,BONNIE,2010-07-23T05:15:00Z,L,TS,23.7,-77.5,40.0,1005.0,70.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46297,AL032010,BONNIE,2010-07-23T06:00:00Z,,TS,23.8,-77.8,40.0,1005.0,75.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46298,AL032010,BONNIE,2010-07-23T12:00:00Z,,TS,24.8,-79.7,35.0,1006.0,75.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46299,AL032010,BONNIE,2010-07-23T14:30:00Z,L,TS,25.4,-80.2,35.0,1007.0,75.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46300,AL032010,BONNIE,2010-07-23T18:00:00Z,,TD,25.8,-81.1,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46301,AL032010,BONNIE,2010-07-24T00:00:00Z,,TD,26.3,-82.6,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46302,AL032010,BONNIE,2010-07-24T06:00:00Z,,TD,26.7,-84.4,30.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46303,AL032010,BONNIE,2010-07-24T12:00:00Z,,TD,27.5,-85.9,25.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46304,AL032010,BONNIE,2010-07-24T18:00:00Z,,TD,28.1,-87.1,25.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46305,AL032010,BONNIE,2010-07-25T00:00:00Z,,LO,28.6,-88.3,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46306,AL032010,BONNIE,2010-07-25T06:00:00Z,,LO,29.2,-89.5,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46307,AL032010,BONNIE,2010-07-25T12:00:00Z,,LO,29.8,-90.5,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46308,AL032010,BONNIE,2010-07-25T18:00:00Z,,LO,30.1,-91.0,15.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46309,AL042010,COLIN,2010-08-02T12:00:00Z,,TD,12.5,-40.7,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46310,AL042010,COLIN,2010-08-02T18:00:00Z,,TD,12.9,-42.4,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46311,AL042010,COLIN,2010-08-03T00:00:00Z,,TD,13.3,-44.4,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46312,AL042010,COLIN,2010-08-03T06:00:00Z,,TS,13.7,-46.6,35.0,1006.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46313,AL042010,COLIN,2010-08-03T12:00:00Z,,TS,14.3,-49.3,35.0,1007.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46314,AL042010,COLIN,2010-08-03T18:00:00Z,,DB,15.3,-52.2,35.0,1009.0,60.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46315,AL042010,COLIN,2010-08-04T00:00:00Z,,DB,16.1,-54.8,35.0,1009.0,90.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46316,AL042010,COLIN,2010-08-04T06:00:00Z,,DB,17.0,-57.2,35.0,1009.0,120.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46317,AL042010,COLIN,2010-08-04T12:00:00Z,,DB,18.0,-59.5,35.0,1009.0,150.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46318,AL042010,COLIN,2010-08-04T18:00:00Z,,DB,19.2,-61.1,40.0,1009.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46319,AL042010,COLIN,2010-08-05T00:00:00Z,,DB,20.4,-62.5,40.0,1009.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46320,AL042010,COLIN,2010-08-05T06:00:00Z,,DB,21.7,-63.7,40.0,1009.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46321,AL042010,COLIN,2010-08-05T12:00:00Z,,TS,23.0,-64.9,40.0,1008.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46322,AL042010,COLIN,2010-08-05T18:00:00Z,,TS,24.4,-65.8,45.0,1007.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46323,AL042010,COLIN,2010-08-05T21:00:00Z,I,TS,25.0,-66.1,50.0,1005.0,90.0,60.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
46324,AL042010,COLIN,2010-08-06T00:00:00Z,,TS,25.6,-66.6,50.0,1006.0,90.0,60.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
46325,AL042010,COLIN,2010-08-06T06:00:00Z,,TS,26.4,-67.2,40.0,1007.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46326,AL042010,COLIN,2010-08-06T12:00:00Z,,TS,27.0,-67.1,40.0,1007.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46327,AL042010,COLIN,2010-08-06T18:00:00Z,,TS,27.7,-66.9,40.0,1008.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46328,AL042010,COLIN,2010-08-07T00:00:00Z,,TS,28.5,-66.6,40.0,1008.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46329,AL042010,COLIN,2010-08-07T06:00:00Z,,TS,28.9,-66.4,35.0,1009.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46330,AL042010,COLIN,2010-08-07T12:00:00Z,,TS,29.1,-66.2,35.0,1010.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46331,AL042010,COLIN,2010-08-07T18:00:00Z,,TS,29.3,-65.9,35.0,1012.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46332,AL042010,COLIN,2010-08-08T00:00:00Z,,TD,29.7,-65.7,30.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
